How much did the first Barbie doll sell for in 1959 ?,money
What country was General Douglas McArthur in when he was recalled by President Truman ?,country
What are the five most popular Usenet groups ?,gr
What are the seven deadly sins ?,desc
"What is the latitude and longitude of El Paso , Texas ?",other
What does the name Melissa mean ?,def
What is the nature of snow and how is the formation of snow different from that of ice ?,desc
How many head injuries are there in recreational ice skating each year ?,count
A normal human pregnancy lasts how many months ?,count
What kind of sports team is the Buffalo Sabres ?,sport
What impenetrable system of French fortifications was built along the German frontier before World War II ?,other
What are new computer games for Windows 95 or 98 ?,sport
Who domesticated the wild turkey ?,ind
How can I get someone 's phone number if I only have their screen name ?,manner
What European race sees the winner of its mountain stage awarded a jersey with large red polka dots ?,sport
What country does Ileana Cotrubas come from ?,country
What 's the motto of the Boy Scouts ?,desc
What two European countries are joined by the Gran San Bernardo Pass ?,country
What movie did Steven Spielberg direct in 1975 ?,cremat
What kind of creatures are the Canary Islands named for ?,animal
What was the name of the US helicopter pilot shot down over North Korea ?,ind
What 's a male'cuckquean'?,def
"What are the factors leading to the high teen pregnancy rate in Spartanburg , South Carolina ?",reason
"Name the designer of the shoe that spawned millions of plastic imitations , known as ` jellies ' .",ind
What does RCA stand for ?,exp
Why are ice cream sundaes called sundaes ?,reason
What 's the singular of dice ?,word
Who is Olive Oyl 's brother ?,ind
"What 12-hour cold medicine uses the formula'6 , 6 , 12'in its ads ?",dismed
What was the first video ever made ?,cremat
What 's the favorite food of dragonflies ?,food
What king boycotted Prince Charles 's wedding ?,ind
What does Nicholas Cage do for a living ?,title
What was the nickname of model Leslie Hornby ?,ind
Where is the Taj Mahal ?,other
What 's distinctive about a palmiped 's feet ?,desc
In 139 the papal court was forced to move from Rome to where ?,other
What is the first day of the week ?,date
What is goulash ?,def
What capital is built around Monument Circle which contains soldiers and sailors monument ?,city
Name the men 's cologne that is associated with the sea .,other
How does a parachute work ?,manner
What is the first book of the Old Testament ?,cremat
How many of them are in sub-Saharan Africa ?,count
"What is the history of Spartacus , the Roman slave and gladiator ?",desc
What famed wall supports the Badaling turret ?,other
"Who portrayed Fatman in the television show ,'Jake and the Fatman'?",ind
What is object-oriented design ?,def
What does Melissa mean ?,def
What is form drag ?,def
Who were John F. Kennedy 's dogs ?,animal
Where are good science sites on the Internet ?,other
What woman was Time 's Man of the Year for 1952 ?,ind
What currents affect the area of the Shetland Islands and Orkney Islands in the North Sea ?,reason
Who wrote The Ugly Duckling ?,ind
Who designed London Bridge ?,ind
"How many miles are there between Tel Aviv , Israel and Memphis , Tennessee ?",count
How many flavors of ice cream does Howard Johnson 's have ?,count
What weapon did the crossed slits in English castles accommodate ?,other
How can I stop or slow down aging ?,manner
Where are the busiest Amtrak rail stations in the U.S. ?,other
How many freckles does Howdy Doody have on his face ?,count
"How does Cos Cob , CT get its name ?",manner
Who was considered to be the father of psychology ?,ind
How did Super President gain his powers on the animated series ?,manner
How tall was the animated King Kong ?,dist
What are values ?,def
What is the population of Japan ?,other
Name an American made motorcycle .,veh
Where was the largest concentration camp in World War II ?,other
How much did Alaska cost when bought from Russia ?,money
How many events make up the decathlon ?,count
What causes blue balls ?,reason
What were the first bodies visited by spacecraft ?,other
Who succeeded Nikita Khrushchev as first secretary of the Communist Party ?,ind
Who was chosen to be the first black chairman of the military Joint Chiefs of Staff ?,ind
Name of the lady the Great Gatsby pines for ?,ind
What does a chef coddle eggs in ?,other
How many bails are there in a cricket wicket ?,count
What city was Martin Luther King Jr. assassinated in ?,city
"What celebrity couple , when going through a divorce , divided their toilet paper into two equal piles ?",ind
Where 's the Bernini-Bristol Hotel ?,other
Who said'What contemptible scoundrel stole the cork from my lunch ? '',ind
What is the capital of Kosovo ?,city
What kind of company is 7-Eleven ?,gr
How many letters appear with the numbers 2 to 9 on a telephone dial ?,count
What were the first three cities to have a population of more than a million ?,city
How did the months of the year get there name ?,manner
What scale measures earthquakes ?,other
What is a glory hole ?,def
What kind of education would you need to become an athletic trainer for the NFL ?,other
What are the major companies that are part of Dow Jones ?,gr
What college did Joe Namath play football for ?,gr
What was the minimum wage in 1991 ?,money
What country is the biggest producer of tungsten ?,country
How does it make its colors ?,manner
What would happen to Canada if Quebec separated ?,desc
When is the Jimmy Buffett concert coming to the E center in Camden NJ ?,date
What is ` Last Chance for Animals ' ?,desc
What European country abandoned postage stamps in 1923 because printing them cost more than their face value ?,country
What is the weather like on the moon ?,desc
Who was the 1st U.S. President ?,ind
"What is the main language of Sao Paulo , Brazil ?",lang
How much did Varian Associates try to sell its vacuum products division to the BOC group for ?,money
What is the abbreviation of the International Olympic Committee ?,abb
How many people hike ?,count
What are boxcars ?,def
How do I keep cats out of my flower garden for good ?,manner
Who played Maria in the film West Side Story ?,ind
What is a common anti-AIDS drug ?,dismed
Who bestowed great power upon Captain Britain ?,ind
How can you tell when figs are ripe ?,manner
How do I love thee ?,manner
Which type of soda has the greatest amount of caffeine ?,food
What nationality is a Sicilian ?,country
What is the most common boy 's or girl 's name ?,ind
"Who was the accused in The Trial of the Century , which opened Janurary 1 , 1935 ?",ind
What color was the hundred billionth crayon made by Crayola ?,color
What soft drink tells us to'Go Hawaiian'?,food
How does a hydroelectric dam work ?,manner
What is the oldest building in the United States ?,other
What is the West Virginia state animal ?,animal
How many people died on South Carolina highways in 1998 ?,count
What are binomial coefficients ?,def
What was The Living Room War ?,def
What are some translations of the phrase'Thank-you'?,termeq
What is President Nixon 's birthdate ?,date
What is'the great American family cereal'?,food
"What was Suzy Parker doing to earn $1 , 000 in the early 1950 's ?",desc
How many people died in the Vietnam war ?,count
What year did Montana become a state ?,date
When was the USSR dissolved ?,date
Why are there letters on the telephone ? Why are there no Q or Z ?,reason
What Japanese city was once called Edo ?,city
Who did the Seven Mules block for ?,ind
What is the world 's largest distilling company ?,gr
"What 's the name of the actress who starred in the movie ,'Silence of the Lambs'?",ind
Where is one 's corpus callosum found ?,other
Who did Napolean defeat at Jena and Auerstadt ?,ind
What household products are there for adult acne ?,product
What British prime minister and U.S. president were seventh cousins once-removed ?,ind
What is the most expensive car in the world ?,product
What is an Angelus ?,def
How many objects orbit the Earth ?,count
What was the tragedy that struck the city of Dogtown in 1899 ?,event
What 's the oldest capital city in the Americas ?,city
What Leon Uris novel dealt with the Russian capture of Berlin ?,cremat
"What is the location of Edinburgh , Scotland ?",other
How many muscles does the average adult use when going for a walk ?,count
How long do you have to live in a community to vote ?,period
What was the name of the Titanic 's captain ?,ind
Name of heroine in'Scruples'?,ind
How big is the Chappellet vineyard ?,volsize
Jackson Pollock was a native of what country ?,country
What makes sperm ?,reason
How do I know how much money to save for retirement ?,manner
What does the dot on the letter i mean ?,def
Who wrote The Godfather ?,ind
What is the origin of the term soda jerk ?,desc
What is the frequency of VHF ?,other
What sport does Chris Jogis play ?,sport
What island was the target of the U.S. 's Operation Urgent Fury ?,other
What is a fear of robbers ?,dismed
What Nevil Shute novel is about the doomed survivors of a nuclear war ?,cremat
What is the cause of endangered species ?,reason
Which of the following TV newsmen was a Rhodes scholar ?,ind
What did Warlock wear on his forehead in Marvel comics ?,other
What is the softest part of the body ?,body
What six-foot temperance advocate wielded her hatchet on saloons ?,ind
How many islands does Fiji have ?,count
What line divided the North and South in the U.S. Civil War ?,other
What is the definition of cecum ?,def
Who invented volleyball ?,ind
What 's the most powerful country in the world ?,country
How do I do this ?,manner
Name a ballet company Mikhail Baryshnikov has danced for ?,gr
Who led the Normans to victory in the Battle of Hastings ?,ind
What is the origin of the word'Teddy bear'?,desc
What percentage of the world 's plant and animal species can be found in the Amazon forests ?,perc
"What 's the name of the star of the cooking show ,'Galloping Gourmet'?",ind
Who invented the horoscope ?,ind
What nutrients are for healthy bones and teeth ?,food
What are Fortune 500 companies ?,def
What is the difference between ninjitsu and kung fu ?,desc
What king was forced to agree to the Magna Carta ?,ind
How many electoral college votes does Colorado have ?,count
What were Babe Ruth 's Christian names ?,ind
How many bottles of wine were prisoners in the Bastille allowed per day ?,count
Where do lobsters like to live ?,other
"Who was the first elected mayor of Washington , D.C. ?",ind
What are the wolverine habits ?,other
How do you fix squeaky floors ?,manner
When was the Big Thompson flood ?,date
What good are mosquitoes ?,desc
How do you get bubblegum out of carpet ?,manner
"What 's played at Wembley Stadium , London , every May ?",sport
"Who wrote the sci-fi trilogy Foundation , Foundation and Empire , and Second Foundation ?",ind
How many hours of work does it take a typist to complete a 100-page screenplay ?,count
What is Alice Cooper 's real name ?,ind
What is the Peloponnesian League ?,def
What two cities usually mark the extremes of English Channel swims ?,city
How many times does the tide ebb and flow each day ?,count
Who invented television ?,ind
What are tannins ?,def
How does General Mills manufacture Cheerios ?,manner
What was Jimmy Durante 's theme song ?,cremat
Name the person who burst through the screen in the Lite beer commercials .,ind
What delicacy is known indelicately as pickled roe ?,food
What after-dinner treat was invented in 1916 at the George Jung noodle factory in Los Angeles ?,food
What U.S. vice-president killed Alexander Hamilton in a duel ?,ind
What 's the Fahrenheit equivalent of zero degrees centigrade ?,temp
How many muscles does an oyster have ?,count
"What card game derived its name from biritch , or Russian Whist ?",sport
Who wrote'Much Ado About Nothing'?,ind
What is the collective noun for geese ?,word
What personality traits are Capricorns said to have ?,desc
Where can I get information concerning child custody files for the State of Utah ?,other
What was John F. Kennedy 's 1960 campaign song ?,cremat
What Louisiana Senator won a seat that had been held by his father and mother ?,ind
What hymn did John Steinbeck get his title The Grapes of Wrath from ?,cremat
What invention does the principle of conservation of energy make impossible ?,techmeth
What 's the highest-ranking suit in bridge ?,other
Who won Oscars for her roles in Gone with the Wind and A Streetcar Named Desire ?,ind
What writer is famous for physically putting himself into the center of his subject matter ?,ind
Who 's the lead singer of the Led Zeppelin band ?,ind
"In Dana 's'Two Years Before the Mast ,'what seafarers lived in an abandoned oven on the beach at San Diego ?",ind
Who plays the cop in the movie'Kindergarten Cop'?,ind
How many characters makes up a word for typing test purposes ?,count
What non-mechanical sport achieves the highest speeds ?,sport
What was the 1940 annual salary for a boilermaker ?,money
"Who created Billy Pilgrim , a survivor of the Dresden firestorm ?",ind
"What indoor sport saw the Phoenix Inferno become the Phoenix Pride on July 14 , 1983 , when the temperature hit 111 degrees ?",sport
What country saw the origin of the Asian Flu ?,country
Who is the richest woman in the world ?,ind
Where can I take a test that will tell me what I should be when I grow up ?,other
What caused the death of Bob Marley ?,reason
"What 's Mrs. Bridges 's job on TV 's Upstairs , Downstairs ?",title
What daily newspaper will'help you see clearer across the USA'?,cremat
What lake in Scotland is said to hold one or more monsters ?,other
Who were the 1974 Oscar winners ?,ind
What kind of business is 7-Eleven ?,gr
What is Sinn Fein ?,def
"What is the name of the rare neurological disease with symptoms such as : involuntary movements , tics , swearing , and incoherent vocalizations , grunts , shouts , etc. ?",dismed
What do river otters eat ?,food
"Who wrote the book ,'Huckleberry Finn'?",ind
Who would you use the Heimlich maneuver on ?,ind
What famed library can you reach by dialing 22-287-5 ?,other
What five-time winner of the Kentucky Derby lost his first 25 races ?,animal
What did Vasco da Gama discover ?,other
What is Megan 's law ?,def
Where can I get a complete listing of showtimes in my area ?,other
Where 's Montenegro ?,other
What is usenet for the Internet ?,def
What are field effect transistors ?,def
What was the killer whale who died at Sea World of a fungal infection named ?,animal
What is witch hazel ?,def
What is state tree of Nebraska ?,plant
Where is Glasgow ?,other
Why is Chicago named Chicago ?,reason
What three colors of ink are used to print a U.S. dollar bill ?,color
What exactly is the purpose of the anteater ?,reason
What is the correct way to use'may'vs.'might'?,techmeth
What North American city boasts the biggest Polish population ?,city
"What radio , TV and movie character did Jackie Gleason and William Bendix play ?",ind
"Where is it planned to berth the merchant ship , Lane Victory , which Merchant Marine veterans are converting into a floating museum ?",other
What does a pedometer measure ?,other
What is Maurizio Pellegrin 's age ?,period
How many thousands of students attend the University of Massachusetts ?,count
Name the U.S. Senate majority leader and the Speaker of the House .,ind
What name did football 's New York Titans adopt in 1963 ?,gr
What female suspect in the game of Clue is single ?,ind
Who owns CNN ?,ind
About how many Americans are still unaccounted for from the Vietnam war ?,count
What is the chemical reactivity of neon ?,other
What is an auto-commentary ?,def
What is the oldest website on the Internet ?,other
What is deconstructionism ?,def
What did Lenny Bruce say that got him arrested ?,desc
What newspaper returned a Pulitzer Prize for the fraudulent story Jimmy 's World ?,cremat
What is a fear of speaking ?,dismed
What was Hitler 's favorite movie ?,cremat
Why do airliners crash vs. gliding down ?,reason
What are those little blue reflectors in the middle of the road for ?,reason
"What member of The Little Rascals has an on-again , off-again sweetheart in Darla Hood ?",ind
How is saline used in medicine ?,manner
"What is the name of the ` female ' counterpart to El Nino , which results in cooling temperatures and very dry weather ?",termeq
"What incident of 1933 did the German Nazis use to justify emergency decrees , imprisoning opponents and vesting more power in themselves ?",event
What country are you visiting if you land at President Duvalier Airport ?,country
What attorney-general ordered the closing of Alcatraz ?,ind
What is the capital of Congo ?,city
What is the text of the Fifth Amendment ?,desc
What is a country that starts with the letter x ?,country
What countries earn the most from tourism ?,country
What is the Internet2 ?,def
Which city in China has the largest number of foreign financial companies ?,city
When are the Oscars Academy Awards in 1999 ?,date
Who was the prophet of the Jewish people ?,ind
What is the most common name ?,ind
Who was the oldest U.S. president ?,ind
"What common plant has a button , cap , cup , gills , and ring ?",plant
When was Dubai 's first concrete house built ?,date
What is the Milky Way ?,def
What is Remembrance Day all about ?,desc
What food did Marco Polo introduce into Italy from the court of Kubla Khan ?,food
What diamond producer controls about 80% of the world 's diamonds ?,gr
Who is the prophet of the religion of Islam ?,ind
Who portrayed Maggio in the film From Here to Eternity ?,ind
Where are zebras most likely found ?,other
What are the odds of giving birth to twins ?,perc
"What is the best place to live in the world , considering climate , civilization ?",other
What is meant by'capital market'?,def
"In My Antonia , how is Mr. Shimerda out of place on the farm ?",manner
What ship did Lloyd M. Bucher command ?,veh
Name a medicine commonly used to combat AIDS ?,dismed
What is the difference between hair and fur ?,desc
What is the difference between love and infatuation ?,desc
Name the cartoon genie conjured by the magic ring shared by Nancy and Chuck .,ind
What foods contain vitamin B12 ?,food
What is the amount of money owed for illegally having a dog on a beach ?,money
What are the first and last letters of the Greek alphabet ?,letter
What is the web address at which I can find the e-mail address of a member of the US House of Representatives ?,other
How big is the largest diamond ?,volsize
What are some ways to help someone with Chicken Pox ?,techmeth
How do I find out the exact time of a sunset for a particular day ?,manner
When did the original Howdy Doody show go off the air ?,date
How many languages are there in the world ?,count
Who was Picasso ?,desc
Who were the only two bald U.S. Presidents ?,ind
Which member of Charlie 's Angels sang vocals for Josie and the Pussycats ?,ind
What river flows past the Temple of Karnak ?,other
What comedian was The Perfect Fool ?,ind
What are the benefits of a rowing machine ?,desc
Where do you find information about the Queensland National Competition Policy,other
What 's a'coup de poing'to a French boxer ?,def
What 's the difference between carelessness and carefreeness ?,desc
What is the Islamic counterpart to the Red Cross ?,termeq
Why does tuberculosis afflict people ?,reason
Who loved Flash Gordon besides Dale ?,ind
What is tyvek ?,def
What do humans catch zoonose diseases from ?,other
How did Asia get its name ?,manner
What was the name of the U.S. Navy gunboat in the film The Sand Pebbles ?,veh
Where can I get information on the original 13 US colonies ?,other
For what disease is the drug Sinemet used as a treatment ?,dismed
What are three ways in which wind is created on the earth ?,techmeth
What gender is not allowed to vote in Kuwait ?,other
How many inches over six feet is Tom Selleck ?,count
What is the name of the disease that actress Hunter Tylo 's baby girl has ?,dismed
Who 's the only president buried in Washington,ind
How much could you rent a Volkswagen bug for in 1966 ?,money
Whose singing voice was dubbed in for Natalie Wood in West Side Story and Audrey Hepburn in My Fair Lady ?,ind
"What is the mean income of the top 10% , top 5% , and top 1% ?",money
What North American city sprouts the most parking meters ?,city
What is the largest and most expensive freeway construction project in the U.S. right now ?,other
What can I do to get into an Ivy League school ?,desc
What film did Louise Fletcher win the best actress Oscar for ?,cremat
Where did Gulliver find a race of tiny people ?,other
"What 1950 film won seven Oscars , including best picture ?",cremat
How much stronger is the new vitreous carbon material invented by the Tokyo Institute of Technology compared with the material made from cellulose ?,count
How much do tuberculosis combatting drugs cost ?,money
President Bush compared Saddam Hussein to whom ?,ind
What 's the name of Pittsburgh 's baseball team ?,gr
What Shakespeare play opens with the line :'Now is the winter of our discontent.. .'?,cremat
"What TV comedian worked with White Fang , Black Tooth and Pookie the Lion ?",ind
Who created the character James Bond ?,ind
What type of exercise burns the most calories ?,sport
What is'the only cigarette made with no leftovers'?,desc
Where did the Japanese Imperial Forces surrender to end WWII ?,other
What is Mikhail Gorbachev 's middle initial ?,abb
How many rows of whiskers does a cat have ?,count
What British general surrendered to the colonial army at Saratoga ?,ind
"How can people from Ireland come to the U.S. , work , and then return to Ireland ?",manner
"What product 's ads claim that it'eliminates odors , kills household germs , mold , and mildew'?",product
What is the world population as of today ?,count
What is the history of Buffalo chicken wings ?,desc
What is humidity ?,def
"What kind of creatures are black , yellow , and brown bullheads ?",animal
What city would you be in if you were feeding the pigeons in the Piazza San Marco ?,city
What artist 's studio was the Bateau-Lavoir in Montmartre ?,ind
What is the name of the planet that the Ewoks live on ?,other
How many words are there in the Spanish language ?,count
Where is there information on the novel'El Cid'?,other
What is the chemical formula for napalm ?,symbol
What is yohimbine ?,def
What is'Chicago Hope'?,def
How many members of a family could be drafted in the U.S. military during World War II ?,count
"Who wrote the song ,'Silent Night'?",ind
What company is the largest Japanese ship builder ?,gr
What does the'blue ribbon'stand for ?,exp
What is the average date when most malls begin putting up Christmas holiday decorations ?,date
How many characters are in the Chinese alphabet ?,count
Where is Burma ?,other
Who wrote The Collector ?,ind
Which major diamond producer is based in South Africa ?,gr
Who was Samuel Johnsons 's friend and biographer ?,ind
What kind of women gave Sigmund Freud erotic dreams ?,ind
What are the Cleveland Indians also called ?,termeq
What commodity 's shortage was the largest single factor in keeping North American cars off the roads during World War II ?,other
How many hummingbird eggs could fit in one ostrich egg ?,count
"Who wrote the bestselling Missionary Travels and Researches in South Africa , published in 1857 ?",ind
Who played the father on'Charles in Charge'?,ind
What is the gestation period for human pregnancies ?,period
Where did the name Daniel originate ?,other
What are common methods used to regulate monopolies ?,techmeth
What category does the color pink denote in the Trivial Pursuit Baby Boomer Edition ?,def
How long does the average domesticated ferret live ?,period
Name the Islamic counterpart to the Red Cross .,termeq
What are the historical trials following World War II called ?,event
What states do not have state income tax ?,state
What city has the two steepest streets in the U.S. ?,city
What is Margaret Thatcher known for ?,reason
Name the country of giants twelve times the size of man in'Gulliver 's Travels . '',country
What 's men 's par on a 455-yard golf hole ?,other
What four elements make up 90 percent of the human body ?,substance
How many countries are there ?,count
Where does most of the marijuana entering the United States come from ?,other
Stuart Hamblen is considered to be the first singing cowboy of which medium ?,cremat
What is Steve Rogers 's profession when he 's not Captain America ?,title
What is the most common cancer ?,dismed
Who are the top 10 richest people in the world ?,ind
How do I contact Answers.com direct ?,manner
What causes a person to have constantly sweaty hands and feet ?,reason
What happened to Answers.com ?,desc
What is the spectrum of a sine wave ?,def
What ethnic group introduced the idea of potlatch ?,gr
What is a person 's socioeconomic position ?,def
What do you say to a friend who ignores you for other friends ?,desc
How many yards are in 1 mile ?,count
What actor was the first man to appear on the cover of McCall 's ?,ind
"What does R.E.M. stand for , as in the rock group R.E.M. ?",exp
What Cruise Line does Kathie Lee Gifford advertise for ?,gr
What does the name Jenna mean ?,def
Why do girls have to wear training bras ?,reason
When was the first successful heart transplant for a human ?,date
How did Edith Bunker die ?,manner
"What country boasts Cawdor Castle , Glamis Castle , and Blair Castle ?",country
Define Spumante .,def
What does pH stand for ?,exp
What country is Mount Everest in ?,country
Which country is the largest country in Latin America ?,country
Name the Four Horsemen of the Apocalypse .,ind
What are geckos ?,def
What is the name of a book written by Aaron Hass ?,cremat
What is cosmology ?,def
How many watts make a kilowatt ?,count
What TV series features the adventures of a married couple named Jonathan and Jennifer ?,cremat
What female faith healer wrote the inspirational book I Believe in Miracles ?,ind
Who was Jinnah ?,desc
What did Esquire name Ash Hole of the Year for 1980 ?,other
Where did King Francis I hang the'Mona Lisa'when he owned it ?,other
What 's been the ruin of many a poor boy in New Orleans ?,other
What is habeas corpus ?,def
How do you use an intranet ?,manner
What famous husband-and-wife team did radio ads for Blue Nun wine ?,ind
How many times has Harold Stassen announced a drive for the White House ?,count
What are bottle caps with presidents ' pictures inside worth ?,money
Where can I find the history of the Hungarian language ?,other
"Why do USA fax machines not work in UK , NNP ?",reason
What cigarette is'a whole new world'?,other
Who tramped through Florida looking for the Fountain of Youth ?,ind
"In 1990 , what day of the week did Christmas fall on ?",date
What is the name of the song that Dracula plays on the organ ?,cremat
What two animals are specifically mentioned as being in Noah 's Ark ?,animal
What is federal income tax ?,def
What was the name of the Confederate mounted guerrilla group with which Jesse James and Coleman Younger had ridden ?,gr
"What disease plagued Europe , Africa and Asia ?",dismed
What card game can feature dealer 's choice ?,sport
How many American soldiers are stationed in South Korea ?,count
What is a fear of failure ?,dismed
How many feet more than 2 is the average height of the Great Wall of China ?,count
What was the verdict in the 1925 trial of John T. Scopes ?,desc
What is the best way to travel in Japan ?,techmeth
How long ago did the Anglican church part from the Vatican ?,period
How much did Lucy Van Pelt originally charge for psychiatric sessions ?,money
Who followed up his first two underwater thrillers with The Girl of the Sea of Cortez ?,ind
When was the Parthenon built ?,date
What 1895 H.G. Wells novel was written under the title The Chronic Argonauts ?,cremat
What is a common dolphin ?,def
How is Answers.com funded ?,manner
How long does a pig 's orgasm last ?,period
What U.S. state comes last in an alphabetical list ?,state
How many mountains have been named for Presidents in the continental USA ?,count
What are the unemployment statistics for the years 1965 and 1990 ?,other
What does BUD stand for ?,exp
Who is the one Independent Member of Congress ?,ind
What is a society ruled by elders ?,gr
What two presidents of the U.S. published books of poetry ?,ind
Which of the Seven Dwarfs comes first alphabetically ?,ind
What professional cricketer 's son wrote The War of the Worlds in 1898 ?,ind
What condiment do the Dutch dip their French fries in ?,food
Which comic strip was never turned into a Broadway musical ?,cremat
In what war was the first submarine used ?,event
CPR is the abbreviation for what ?,exp
How many inches apart are adjacent pins in tenpin bowling ?,count
How many miles of corridors are in The Pentagon ?,count
How do you find the area of a circle ?,manner
What U.S. state includes the San Juan Islands ?,state
"What English playwright penned :'Where the bee sucks , so shall I'?",ind
What do the red-and-white stripes on a barbershop pole stand for ?,def
Name the ship Beany and Cecil sailed .,veh
How deep is a fathom ?,dist
What was the'Dead Man 's Hand'?,def
What was Fred Astaire 's dancing partner 's name ?,ind
How do I find a web address for a company ?,manner
What is the highest number of home runs on record for any one game ?,count
What are some of Australia 's native flora ?,plant
What heavyweight boxer was known as The Wild Bull of the Pampas ?,ind
How many quarts of whole milk is needed to make one pound of butter ?,count
What London street claims to be the world center for men 's tailoring ?,other
How old is the universe ?,period
When does the Bible say the seasons started ?,date
What animal has been called The Poor Man 's Cow ?,animal
Where did the marriage ceremony come from ?,desc
What bordering country is due north of Costa Rica ?,country
What Morris West novel deals with Russian bishop who becomes Pope ?,cremat
What nation boarders Mozambique ?,country
What does EKG stand for ?,exp
The Olympic Games in which year allowed Nadia Comaneci to become popular ?,date
What TV talk-show host lends his name to a line of men 's clothing ?,ind
What soft drink held a national flavor poll in 1967 ?,food
Colin Powell is famous for what ?,reason
The Jewish alphabet is known as what ?,termeq
What is a fear of home surroundings ?,dismed
How many people die of tuberculosis yearly ?,count
What is a specimen of basidiomycetes ?,def
Who invented the electric guitar ?,ind
What is the capital of California ?,city
What country comes last in an alphabetical list ?,country
What are faults in the earth 's crust ?,def
What was an'Asiento'?,def
What kind of greeting is appropriate to send on Yom Kippur ?,desc
How hot should the oven be when baking Peachy Oat Muffins ?,temp
What is dextropropoxyphen napsylate ?,def
What Don McLean song laments the day Buddy Holly died ?,cremat
What is Srpska Krajina ?,def
How was the Kennedy money made ?,manner
What country is the worlds leading supplier of cannabis ?,country
What was the orca 's name that died of a fungal infection at Sea World ?,animal
Who is the President of Pergament ?,ind
What city is the Kentucky Horse Park near ?,city
What does Esa-Pekka Salonen look like ?,desc
"What cereal goes'snap , crackle , pop'?",food
How did water appear on the earth ?,manner
Where did Hillary Clinton graduate college ?,other
What does Robert mean ?,def
How do anti-locking brakes work ?,manner
What colors is magenta made of ?,color
How does the chain of command work inside an US army Apache helicopter ?,manner
Which medium is Hamblen the first singing cowboy in ?,cremat
What is the name of Jamiroquai new album ?,cremat
What is a hormone ?,def
What American naval officer broke Japan 's isolationist policy in 1853 ?,ind
What is fellatio ?,def
What characteristics contribute to its'intelligence'?,reason
What significant battle was fought in Belgium in 1815 ?,event
Which police department made the all-time biggest cocaine bust in Ventura County ?,gr
Who gave us the'Rolling Writer'?,ind
How were the days of the week named ?,manner
Who wrote The Secret Life of Walter Mitty ?,ind
What 1965 film had Jack Lemmon portraying a cartoonist ?,cremat
What is fiber in food ?,def
What 's the traditional drink at the Kentucky Derby ?,food
Who is the head of the World Bank ?,ind
"Why do some jets have a vapor trail , and others do not ?",reason
What is a fear of childbirth ?,dismed
How many people does Honda employ in the U.S. ?,count
What species was Winnie the Pooh ?,animal
How much calcium should an adult female have daily ?,count
What is the most popular last name ?,ind
What does an ashen-faced eidologist search out the existence of ?,other
Who moderated the first Kennedy-Nixon TV debate ?,ind
Who portrayed George M. Cohan in 1942 's Yankee Doodle Dandy ?,ind
What is the S&P 500 used for ?,reason
What does'Philebus-like'mean ?,def
When was Nostradamus born ?,date
What are the ingredients of Coca-Cola ?,substance
Who 's the only U.S. president to have won a Pulitzer Prize ?,ind
What is nuclear proliferation ?,def
Who was Maria Theresa ?,desc
What is the country of origin for the name Thomas ?,country
Why do you say'God bless you'when people sneeze ?,reason
What is the population of the largest Chilean city,count
What country has the highest per capita consumption of cheese ?,country
What is Larry King 's occupation ?,title
Who invented'The Muppets'?,ind
"Why does a wheel , e.g. a car tire , appear to spin in the opposite direction as it slows down ?",reason
What sea is Bombay on ?,other
Who are cartoondom 's Super Six ?,gr
What does'E Pluribus Unum'on the penny mean ?,def
What 's the difference between TFT and dual-scan display ?,desc
What fool is not so wise To lose an oath to win a paradise ?,ind
What is the English meaning of caliente ?,def
Where in the Americas is it only 47 miles from the Atlantic to the Pacific ?,other
What does the word'opera'mean ?,def
How tall was the animated Frankenstein,dist
How do you ask questions ?,manner
What U.S. city is known as The Rubber Capital of the World ?,city
What countries have the highest ratio of university students ?,country
How can you become an FBI agent ?,manner
What is the world 's best selling cookie ?,food
How many miles is it from NY to Austria ?,count
Where did the energy for the Big Bang come from ?,desc
How big is the universe actually ?,volsize
What is the difference between the Koran and The Bible ?,desc
What monarch signed the Magna Carta ?,ind
What 's the U.S. Navy hymn ?,cremat
How many sides does a heptagon have ?,count
What Grand Slam golf tournament wasn 't held between 1940 and 1945 ?,sport
What is idealab ! ?,def
Where are there aborigines ?,other
What toy can you make sleep ?,product
What caused the division between the Anglicans and the Vatican ?,reason
What corporation does Madonna advertise for ?,gr
On what river is Rome built ?,other
"Where on the Web is Adventours Tours from Sydney , Australia ?",other
Where were the 1936 Summer Olympics held ?,other
What cathedral was Thomas Becket murdered in ?,other
Why was Curious George curious ?,reason
How did U.S.A become involved in the Barbary Wars,manner
The Kentucky Horse Park is close to which American city ?,city
What store does Martha Stewart advertise for ?,gr
What do you know about multicultural and multilingual schools ?,desc
What is the origin of U.S. Army sergeant 's stripes ?,desc
How old was Sir Edmund Hillary when he climbed Mt. Everest ?,period
Where in a tree does photosynthesis occur ?,other
What are some science fair projects for 8th graders ?,event
What strait links the Mediterranean Sea and the Atlantic Ocean ?,other
What airport is on the Piccadilly subway line ?,other
Which police department made the largest cocaine seizure ever in Ventura County ?,gr
What color is the eight-ball in pocket billiards ?,color
What was the first ready-to-eat breakfast cereal ?,food
What did Benny Carter play ?,other
What seven digits follow the area code in the number for long distance information ?,code
What city 's airport is named Logan International ?,city
What Pope inaugurated Vatican International Radio ?,ind
How many times more than 3,count
How many names are there for Eskimo people ?,count
"What king is satirized in the line :'The King was in the countinghouse , counting all his money'?",ind
